season,team,CB-LB-S_defense_penalty,CB-S_interceptions,CB-S_pass_rush,CB-S_run,CBS_core,CB_catch_rate,CB_core,CB_coverage,CB_coverage_snaps_per_target,CB_forced_incompletion_rate,CB_pass_break_ups,CB_qb_rating_against,CB_yards_per_coverage_snap,DI-ED_defense_penalty,DI-ED_tackle,DI_core,DI_pass_rush,DI_run,DI_stop_pct,DI_stops,DI_true_pass_set_pass_rush,DI_true_pass_set_pass_rush_win_rate,ED_core,ED_pass_rush,ED_qb_rating_against,ED_run,ED_sacks,ED_stop_pct,ED_true_pass_set_pass_rush,ED_true_pass_set_pass_rush_win_rate,IOL_core,IOL_gap_run_block,IOL_penalties,IOL_pressures_allowed,IOL_sacks_allowed,IOL_true_pass_set_pbwr,LB_avg_depth_of_tackle,LB_core,LB_coverage,LB_missed_tackle_rate,LB_run,LB_stop_pct,LB_stops,LB_tackle,LB_tackles,OT_core,OT_gap_run_block,OT_pass_block,OT_penalties,OT_pressures_allowed,OT_sacks_allowed,OT_true_pass_set_pass_block,OT_true_pass_set_pbwr,OT_true_pass_set_pressure_rate_allowed,QB-RB-TE-WR_offense_penalty,QBWR_core,QBWRcfbd_core,QB_btt_rate,QB_hands_fumble,QB_pressure_to_sack_rate,QB_run,QB_sack_pct,QB_twp_rate,RB_breakaway_pct,RB_core,RB_hands_fumble,RB_pass_route,RB_run,RB_run_block,RB_yards_after_catch,RB_ypa,S_catch_rate,S_coverage,S_forced_incompletion_rate,S_yards,S_yards_per_coverage_snap,TE_core,TE_first_downs,TE_hands_drop,TE_pass_block,TE_positive_epa_pct,TE_run_block,TE_targeted_qb_rating,TE_yards_after_catch,WR_avg_depth_of_target,WR_avoided_tackles,WR_contested_catch_rate,WR_drop_rate,WR_first_downs,WR_hands_drop,WR_offense,WR_pass_route,WR_touchdowns,WR_yards_after_catch,WR_yards_per_reception,WR_yprr,cfbd_core,cfbd_havoc_dl,cfbd_havoc_lb,cfbd_recv_rb,cfbd_recv_te,cfbd_recv_wr,cfbd_run_qb,cfbd_run_rb,cfbd_tackle_db,cfbd_tackle_lb
2014,Air Force,2077.4162916193904,-105.029499391542,-41.342855925137,1627.5199187945855,0.5233361286287346,29.952709201778436,-0.562431496518282,-768.68028704422,-955.4021168711035,-103.41275790698916,-61.11209384835968,-74.89615158726909,-745.8747912680506,-298.8221418047885,-978.0530625021493,2.472446407808511,154.37091053449447,-385.05661411329044,321.04135415261214,444.0375944171741,142.41759364804196,251.40233517581714,-0.7878678956270577,-213.03295179768045,-143.0022502692801,178.76635312695754,-78.98271714504712,151.8413397134228,-84.36830453057743,-182.75050203368366,-0.12193278270245478,108.99429338202428,1989.82898750738,701.6302786572998,493.0835743664869,0.0,335.2778797397717,0.5809256348402856,4.7864311168979015,577.6768612157776,829.6144953727654,821.5379644825668,664.8096949005035,1350.8689556693646,574.7645018954288,-0.18243597353943394,-112.24392245706359,7.919992923782068,465.0965606786235,704.4540208711676,262.96440666222554,73.33014074763054,0.0,59.76216394513163,1373.1815645216636,-0.15870501039342605,1.2077337074318732,-4.939963698174402,128.88622817038473,106.70097981143326,-8.24447423812672,73.87616691735916,-81.88696487404013,-285.6052089729447,-3.2305726940683543,13.189290691617789,-212.29556460659768,-292.10863705071233,578.8279321749327,0.0,-122.00611676310628,74.84966113259225,133.15778629184774,-55.4272334913482,-1518.345875170302,-477.6159582633528,2.830301426138371,-18.240338831423546,10.594695964862892,0.0,43.00885471708207,1158.7572773370262,147.66990958481725,4.3863280850937025,56.43741380795848,-14.31429785574785,0.0,24.235657849846508,-36.5587401742972,9.979260759913885,268.62992191465,226.29528588311217,-33.320196359284665,0.09096367161582261,77.53378488217223,458.1098414764573,0.0,0.0,0.0,23.36343890931755,23.700093391432585,91.87692111180819,-157.2807233565626,146.51989507978158,0.0,0.0
2014,Akron,-2281.460890113213,17.847055250946966,42.91800544664036,471.9054657385459,1.7193836391999127,-95.35928858028028,-1.0225106407372113,219.9424729947401,-272.81742426022464,52.9545710659766,48.11583122015989,-81.22140323734435,-79.90935729169986,-5928.678828295031,415.5020833957086,-0.7967838349111984,-58.833443073494394,-137.41195624904543,-99.64047236396678,-338.29695565798966,46.18869635365573,-39.90390445661062,0.3849645579104157,-113.97489506216672,-101.49643823549411,405.74108329059635,-172.22398287214537,-136.04042737475487,-21.504675164054497,-121.98176783368208,1.1774218673198102,14.2758174027835,-143.13894723189242,475.37166088703333,1058.854164606411,0.0,526.9901919909117,-0.9744536345516234,264.0380678047607,237.33220264536448,754.2830394927578,687.7153593188252,661.0222812738868,-128.5677756915744,1033.6039135150438,-0.18416740720824215,-19.5885529518081,588.8881379877264,-238.6269351236076,-359.1885004494252,-571.7181508910179,220.22901993110912,0.0,36.54969951433902,988.7994706666875,-1.6154458916751555,-3.418153833275966,-388.9866554733676,235.7359129875497,337.79581366322844,-46.57884516359034,405.66742360306824,173.25796579063172,9.018542275853834,-0.5113742747014562,-353.51094316079843,-171.59103037571876,-172.53206046654637,95.61872051437557,0.0,42.78511151040378,0.0,205.29241488134193,0.0,551.8184080819706,878.7048139402259,0.043588309157423975,0.0,0.0,26.97425763545789,0.0,-44.088109561893575,0.0,0.0,-175.42310465372805,-80.67294443309393,0.0,-258.6651297460471,6.400674457077336,-194.95098106346336,-1183.0614205093514,-1105.9498597171682,-230.86902581284835,-94.67728235440741,-167.71629862313375,-793.8600949507197,0.0,0.0,0.0,-42.8249500833157,3.1969368919588175,-347.12193974424446,-42.04621413971212,-3.6088107903836155,0.0,0.0
2014,Alabama,138.06550909330667,68.71293082325784,-17.94708690547842,1948.5746633640154,1.587376306490018,181.23537928165194,0.06567251753959497,843.3483173048885,963.572227386717,53.27546820248735,164.394214259747,-12.880697963536976,734.8835968658422,1646.0892647893982,528.2663967618486,-1.0329218719535773,-144.181605696107,1290.8074562469944,614.1575422363617,-0.02450134889965838,0.02516346570763517,3.374151605453207,2.541482424442353,766.8898235829554,243.74356410830444,952.9762320277647,563.2714599163327,725.7648780055767,438.2610440544716,664.8223634094372,2.1900466159139103,-63.72155653655147,-1908.6990586492166,1173.2326558433633,1021.1136107543243,0.0,506.7735136351382,-0.8119011324740891,26.94249091061042,174.65911092568246,519.1868870967924,212.4268589762421,150.94978182612834,232.23581674774044,28.631562558688266,0.7834038178645599,167.00823399849176,756.2486470063042,2064.839800918298,566.5580571032006,707.0917017056481,80.04086647264364,0.0,89.05108170547447,1231.8289932194762,2.452126671029983,4.720491726662823,-39.426927311156966,506.4384956784377,359.31365372711014,85.16799102329573,535.9728010729143,495.28809791692413,-178.55579841594368,1.4482012512995095,-53.38351484347158,-53.568938725778644,468.97446499922773,155.06718070808904,0.0,160.4492038365409,-61.63274650118168,1253.6133392519428,22.24629786319578,-402.1169849570538,235.37133758502398,-1.3622683478329543,54.42839073761679,-26.22199970309392,124.41360076600138,20.44056616884011,306.515213487019,-47.48754807250648,0.0,-114.28490324339074,398.8305753640065,0.0,47.6209125979028,-7.032788275217481,97.474794529353,1211.4374465484111,993.5485354422177,517.9955571517381,384.1609100906607,7.451562623173558,1101.9003372440343,0.0,0.0,0.0,359.2802846197123,11.651428310224482,161.24710171142215,140.29499583605207,235.934467243546,0.0,0.0
2014,App State,-3205.9587714641507,42.847492243739794,0.0,370.86726918692136,-1.6304186637194702,31.595327609636733,1.1719978304473657,-302.89368884559974,89.09950401539052,-79.68437239110911,-99.61080041195817,0.6630006202305889,210.6383613546438,295.1421445310528,-2042.425346456911,1.8811239830381543,1272.2060578112978,-47.25858881676217,528.3057682004464,307.70790168005766,350.8463628613973,366.3753800116258,-0.5817084668481287,-103.13956837502934,-230.2297620052692,-337.08455013519193,-169.1928121208261,-45.45991556953042,-79.40675840253881,-132.27781248846097,0.6864751193812971,-46.43810913408764,-1395.821934796461,277.3674777782576,179.36409301645006,0.0,60.69074614652323,-0.4780432111316825,-62.71669276054078,-361.53629204324056,-230.5736675685712,-9.26193558898649,-262.8490154324244,-605.9317199762695,-581.8871614626007,0.2052031578603054,-103.64467211692312,589.663864122843,-899.2065741417293,752.392974722092,400.32841026333693,338.0450751279917,0.0,324.21254249747886,-1342.6802334394997,0.19455390333006747,1.2403842424392588,-97.02689018377063,447.231531528458,573.5146914431408,86.48936358641576,491.451711818128,78.45695454267502,246.11490197298764,0.6955401208074279,-569.809155511047,16.610336561916643,-550.5386535349379,171.44412657028437,0.0,224.74550828774034,46.97413443763037,321.4668574790634,58.24885338109055,196.33016420443155,177.45316753312227,0.0,0.0,0.0,0.0,0.0,-34.02190178094628,0.0,0.0,70.482600636028,-50.68942861900972,0.0,72.91642200430701,104.82939439987587,157.18775971896557,77.40100810817393,191.41994048778412,-40.07988324521753,-64.1486425407468,28.615788070130666,407.0633615953847,0.0,0.0,0.0,150.87524608668306,-4.057137006591781,117.42316461324016,81.21101081222592,157.8358731571596,0.0,0.0
2014,Arizona,1998.279461005429,4.738916573863165,44.68865529502932,2483.8570177673173,1.2383185196192494,-234.78118182738643,-4.517600460953588,1147.5465473275995,-158.8417935917893,14.868431482884976,183.3665331355205,-172.73884369509213,11.49109376003143,1344.3763737449779,2674.0413704757602,0.26296784966899983,-1828.9470142191246,-172.18412275114082,-817.6436252473602,495.94607785870585,-488.058343923178,-438.4748946060366,-0.5409599744295529,-321.18153900448954,-60.70279935707616,-53.30938468453055,-185.55744294087563,-70.0864850367858,-102.26631318715958,-62.09050349724954,0.9201062773641127,52.48759756839012,-389.41000606897705,672.1978434186238,-610.0353744582121,0.0,712.0246439980875,3.712165542762591,254.0384991455768,881.8858831409489,1131.0058173538391,620.815176298207,960.1811350468796,1587.0669058621124,1387.1196489298525,0.09011286902531868,60.317461619843094,1010.2518377247701,-1591.7953635929766,125.87139953630384,-607.7974516754025,152.9982546647068,0.0,35.45123971366796,-926.0565593972965,-1.2563016868351982,-0.1946865011125375,-146.0988464842956,315.83460142277005,-708.8915082529724,-23.08312941587401,-17.07138764830013,673.8312330168028,288.5123176290364,-1.5778588256947506,337.22860269818125,-365.9564726540551,-29.972611257522914,-79.30588328216862,0.0,140.8463914324203,-151.98848864139313,1676.5550058495012,-57.59752236131757,-2025.212014581472,-34.64344929472715,-0.0748098845807957,0.0,0.0,5.275927554310874,0.0,-31.659166671688077,0.0,0.0,-92.64352264041632,62.869665304047324,0.0,-108.80949073833229,93.76880004652187,-46.27277902544572,-1185.7977479457174,-971.453110163086,184.53019491779753,40.53597808176694,2.068168620329814,-414.30018282308254,0.0,0.0,0.0,234.07976194088437,0.0,13.54170179959631,-29.970071687602694,187.1320062468534,0.0,0.0
2014,Arizona State,1225.196789948667,55.24941031193085,51.46170930341924,1329.7410161117223,0.9793950231486713,-28.27642372353991,-2.8457799293823127,-513.8704218944805,-491.5146616108146,-143.83655906849305,-67.6227853466059,-95.60227004754624,-321.43431547865157,88.69133489176716,-1505.6121013282882,-0.7470387311521001,-997.5973309502585,-1030.058753123753,-541.1913657854992,-420.19045388429066,-256.5205791500309,-278.86515154694507,-0.6521712579721533,-722.6372116194352,138.17270565646317,-140.5423641261411,503.30059619461355,-106.59502980010296,-214.98985172978968,-303.6848504677249,1.3430426145957455,152.27015044562125,1169.5142520257339,141.43788518229036,-443.1076041867366,0.0,934.7033031202205,-2.6496271914629537,-109.28363536851755,138.82269452751862,735.765224825015,209.96092711337167,802.6115618555318,773.5875460089561,944.198783150661,0.2990499502265228,273.966409005029,-246.03275693520425,708.9385382834038,-1404.962771051753,-1566.4942318319477,60.35437371246617,0.0,34.447123394609434,2129.0938295837836,-0.35061795304659027,1.8620320477663108,74.26329581322666,281.460205122106,-424.07214371705504,-42.714633296140505,-240.67064210405763,353.34898258297125,69.86382119932316,-0.0978610232183395,84.12178885986282,537.0134385742844,-118.49311827857554,43.11639260961305,106.13411597376252,46.42889612831068,54.25913681874908,1118.100427537473,38.19003786055186,-403.2950738396496,137.4528063865427,-1.8154731230063461,0.0,0.016569064124668742,49.891916718745165,0.0,-448.22218947624424,0.0,0.0,139.22865153659095,-15.926070341785664,0.0,122.1714653123012,204.25832404037646,185.5190038930481,550.3607726835361,538.351655829933,238.78111999338125,32.4492889271076,41.56150674299324,83.36181844023818,0.0,0.0,0.0,26.258250193044752,19.20246255246433,-320.8474941482067,-5.0809520412503755,-31.910139846618513,0.0,0.0
2014,Arkansas,585.1460481649094,-67.83186512221478,0.0,-455.68803671678046,-1.2884084702323,30.15224683616728,1.45093019978671,666.6689620686125,177.3323973256306,148.2151537432217,74.09449860514107,81.24715741299178,911.4279123727993,387.6817898998145,-3097.3502973055784,0.8307341690183471,650.1197356503347,442.5893125704383,-102.86470696340034,15.469792933432117,212.86117315872593,204.78824519129978,1.623803755302527,273.28261338246443,678.8312595913908,895.2071227642374,-142.9668154793088,958.76122156731,102.09926448833119,152.5132153307745,0.8087413159730439,60.611466521761756,286.929958021139,849.8592341754038,801.0060634782997,0.0,-698.734626226546,-0.2860577628987707,-427.388554109057,-447.51616537368636,-84.92273670341774,-187.88101067218562,-122.39257847110113,-555.1211965158716,391.9109763610215,-0.00940558201048182,106.85804783482779,-1289.0324808634373,-2360.0750930014933,-539.4466016304189,2.104000804577936,-201.01750684574912,0.0,-100.82052654771351,131.65287935082932,-0.8368836128866224,0.5304857007710424,-130.7745383242287,-181.18181818171948,336.22446878631547,-5.554229733436346,256.33507769119495,-47.95294154935102,6.845188378512518,3.5423620993016773,-582.9720142992617,-149.0105978706075,383.73178586169865,48.20917150309822,0.0,209.60682528974345,30.165741064521622,-840.4562433235321,-38.514519619527974,151.5855007845037,156.51244280789692,4.348521964069455,126.9995783877725,81.43331475429228,23.08074041366945,86.32250521128479,925.0157814667332,40.560850269927684,-16.542941109505975,23.699731218690786,-54.87147511370007,0.0,71.71418988682737,-69.38400997110416,14.63510512578464,233.26007116188964,-33.814262432015,-27.40593570138367,-36.1591171844025,-6.922881707802758,-133.13616861004522,0.0,0.0,0.0,-73.09979126312032,9.06140527606292,61.161198857193405,-59.75666851209008,10.810888817283459,0.0,0.0
2014,Arkansas State,-3227.4860094042697,89.80412868800752,10.44618511550142,1127.3946885361063,1.8054983561465745,31.5888813150055,1.0356734622283752,746.3769457361781,609.2419565369566,7.170511417934141,-17.914195785887415,126.70686521997561,1196.8986553017126,-325.4340810150517,-1809.3726966217762,-0.37162603256770654,539.8050309433098,-143.36677615156572,-503.65686540543055,-460.86758497266794,104.0581500522999,76.59729206150179,0.7378357190590885,169.2881236187526,726.7015298394465,-102.5386776327888,583.5038813058994,-383.8820625350358,191.4773014605883,33.874802877384695,-1.0845025692220112,2.057684921408523,-3478.140801108019,-1516.4329701162405,22.68135273093754,0.0,-558.5725104630516,-0.5498407742280326,936.3285676928715,1542.7144920439007,353.7268074927338,604.0534752037838,800.8472144703351,1853.6896822542317,1619.3637041684985,-0.11329738275560874,47.53397331451751,770.4316013658257,-2872.94794821464,341.36706002506133,252.5176010200225,271.31578336303505,0.0,293.6374104769393,-324.0566216643706,2.0851072964596975,1.4209819103565875,-36.77415053371901,-710.6697437667104,-156.25010252713858,-115.62457375518836,-315.2264369306137,86.53901033764208,181.09504379931317,-0.5585868646037906,207.02326285714292,-200.19591201674592,-179.15592741401534,-51.73268808207177,-18.100609413822525,174.1960461374436,-82.88608775282931,-846.4653851435547,-32.30103489859455,-1124.3422148838054,-1018.5313489300124,-1.9613813450504223,72.57118765015572,-53.83315710957653,-1.388450381795856,15.691427780909935,811.4621772727779,-3.7722529020182436,0.0,-201.59207414724068,6.953043329469061,0.0,223.85677350236782,-46.578825219252856,233.83600223255385,525.5421380286708,426.99929749007765,-80.76551757323135,116.09745031442563,24.7159762047771,489.1588978101599,0.0,0.0,0.0,94.21011135026075,5.103813414987799,36.632167974351304,-182.314218946798,162.6217240963522,0.0,0.0
2014,Army,-1508.2859964888746,124.04814529941157,-26.01242771861301,-361.6500892309691,-0.8415338342232952,-94.3112979758642,0.3161243394717228,634.4250450682566,-397.51523334342073,51.74610490013205,26.021272799513564,-23.67613466857749,-78.54188355018147,1548.884664890539,-2681.2506560433417,-1.148998124017336,-801.1915437740744,-521.745784959911,-172.2794162890137,63.137493916754494,-166.34369951963888,-183.6269381450312,-0.43918718378974614,-195.26203482525193,-150.63782300052657,-494.9925126747827,-309.94532164649496,-394.8844704549188,-70.52888252208898,-83.70394661115513,-0.5769557497877144,-33.62271189874107,1287.6006624562226,430.5655170698545,223.34759228654443,0.0,534.1414943798416,0.2425374950873867,80.7195842707132,-295.23049885631883,-460.58394538291503,531.5754144837209,435.27462390764435,31.09280269006615,382.11125801967387,-0.003651041238801181,350.14267669652565,-5.02295432547465,1107.0648250028617,336.47252855201805,284.90646189049505,30.276387832670192,0.0,0.0,456.24851590376113,-0.4601240149329476,-0.3961824265314958,-185.25937095953256,-239.6839280343016,-194.32666504163225,17.975151449079057,-428.1036804571772,-130.0034928918888,255.94521545279719,-0.4512557290439136,175.39786506179553,13.391114936477742,242.75887737526946,1000.5053747791701,0.0,274.8213902992387,0.0,-1087.4532263035876,0.0,155.49809718519992,-489.6280658966415,0.5244055316939485,0.0,-5.1339305402774045,25.98647970861297,0.0,-174.59015260915234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.87948731996946,-143.70519395661694,-232.41544482673999,0.0,0.0,0.0,-146.8840323904384,0.0,0.0,0.0,272.05509986826553,-3.1433561493673072,13.088261614464779,-99.69508464240107,241.53157253263134,0.0,0.0
2014,Auburn,-3048.340481066354,62.93731123095307,-16.85013653558106,-905.3212672135326,-0.07917225597721482,84.88474292414475,-1.922668181594197,-416.7943231102784,-929.435181648912,96.5656872386378,95.64068295757478,85.43774465864117,-311.06977720263575,-2842.5527356731845,-472.2392229300575,0.5639870584518977,296.76362928827655,342.44965156202915,70.68135456940696,36.61261252383645,112.78739836467476,225.32848922764268,0.8651120043001042,-99.21173171301214,679.959033638565,216.11704045932655,-473.9307909604727,18.92602565657785,91.80268359379869,44.93292965490244,1.6523854474960618,192.45523752906692,2257.234063870531,693.6599416529857,685.144362290513,0.0,393.85264099876076,1.9219585773101626,-87.22957250012271,-152.48078121008842,186.22225005000286,856.2767654829076,331.27904873646196,-139.48948473469144,423.1576869278022,0.20611163756149614,160.84396463836012,560.8378130927904,-700.9352405287656,443.237289740016,767.0976908455414,155.64528531315983,0.0,224.76176025393013,2239.5828671302356,0.6365788464927904,2.9459687369563583,495.63771594492835,361.9270865846084,188.0900079370545,308.5690246302348,238.94847327412134,131.1821997162533,-119.11361294894924,0.7248473788897518,233.94383707445547,8.763981717015136,280.45592029879793,715.9240937583958,0.0,126.22332840519812,-42.45134923474713,491.244103503732,-45.93712919579818,289.1958079123934,537.4191608495166,-0.13472272573220476,0.0,-18.649751801936127,-15.594899923230646,0.0,338.4767756196329,0.0,0.0,228.04895773731334,80.91596407894495,0.0,-10.34206568900862,0.5683780797543534,23.286211800678227,1009.4969333081966,784.2327918027895,14.397395887545613,-46.59627672537894,132.10674793637241,1162.8323399154674,0.0,0.0,0.0,10.659242606185744,20.888429640343084,50.828837054355176,15.780972735773505,-25.357787681206283,0.0,0.0
